,Scripcode,Start Date,End Date,Entry Buffer,Exit Buffer,TSL1,TSL2
,RECLTD EQ,2014-01-01,2024-12-31,1.0,1.0,2.0,4.0
,,,,,,,,,,,
,,,,,,,,,,,
,System,Entry Date,Exit Date,Trade,Entry,Exit,P&L,Cumm PL,Comments,HH/LL,% ITM
159,RTT,2016-10-26,2016-11-09,Short,134.39,127.16,7.22999999999999,-363.89,SAR,112.9,15.99
160,RTT,2016-11-09,2016-11-15,Long,127.16,127.16,0.0,-363.89,BEP,138.5,8.92
161,RTT,2020-11-26,2020-11-26,Short,117.85,120.21,-2.3599999999999994,-366.25,TSL,inf,-inf
162,RTT,2016-11-23,2016-11-25,Long,133.82,133.4,-0.4199999999999875,-366.66999999999996,SAR,139.9,4.54
163,RTT,2016-11-28,2016-12-02,Long,139.1,134.5,-4.599999999999994,-371.27,SAR,140.95,1.33
164,RTT,2016-12-02,2016-12-09,Short,134.54,134.73,-0.18999999999999773,-371.46,SAR,130.1,3.3
165,RTT,2020-11-26,2020-12-10,Long,118.12,126.67,8.549999999999997,-362.90999999999997,SAR,138.35,17.13
166,RTT,2016-12-09,2016-12-14,Long,134.73,130.93,-3.799999999999983,-366.7099999999999,SAR,135.7,0.72
167,RTT,2016-12-14,2016-12-21,Short,130.93,131.0,-0.06999999999999318,-366.7799999999999,SAR,127.0,3.0
168,RTT,2016-12-21,2016-12-22,Long,130.34,127.51,-2.8299999999999983,-369.6099999999999,SAR,131.8,1.12
169,RTT,2020-12-10,2020-12-10,Short,126.67,133.95,-7.279999999999987,-376.8899999999999,SAR,126.25,0.33
170,RTT,2016-12-22,2017-01-03,Short,127.51,126.1,1.4100000000000108,-375.47999999999985,SAR,114.85,9.93
171,RTT,2017-01-03,2017-01-20,Long,126.1,137.26,11.159999999999997,-364.3199999999998,SAR,145.2,15.15
172,RTT,2017-01-20,2017-01-23,Short,137.26,140.24,-2.980000000000018,-367.29999999999984,SAR,136.7,0.41
173,RTT,2020-12-10,2020-12-11,Long,131.7,131.0,-0.6999999999999886,-367.99999999999983,SAR,137.3,4.25
174,RTT,2017-01-23,2017-02-06,Long,140.24,145.98,5.739999999999981,-362.2599999999999,SAR,151.95,8.35
175,RTT,2017-02-06,2017-02-07,Short,145.98,146.5,-0.5200000000000102,-362.77999999999986,SAR,130.7,10.47
176,RTT,2017-02-08,2017-02-10,Short,141.85,147.52,-5.670000000000016,-368.4499999999999,TSL,141.1,0.53
177,RTT,2020-12-11,2020-12-11,Short,137.26,137.26,0.0,-368.4499999999999,BEP,inf,-inf
178,RTT,2017-02-15,2017-02-17,Short,139.64,145.23,-5.590000000000003,-374.03999999999985,TSL,139.35,0.21
179,RTT,2017-02-20,2017-03-09,Long,147.97,151.45,3.4799999999999898,-370.55999999999983,SAR,159.95,8.1
180,RTT,2020-12-11,2020-12-15,Long,137.21,137.21,0.0,-370.55999999999983,BEP,142.9,4.15
181,RTT,2017-03-09,2017-03-14,Short,151.57,157.63,-6.060000000000002,-376.61999999999983,TSL,151.75,-0.12
182,RTT,2017-03-15,2017-05-22,Long,159.43,214.83,55.400000000000006,-321.2199999999998,SAR,223.9,40.44
183,RTT,2017-05-22,2017-06-06,Short,214.83,191.85,22.980000000000018,-298.2399999999998,SAR,179.45,16.47
184,RTT,2020-12-16,2021-01-04,Short,142.0,136.85,5.150000000000006,-293.0899999999998,SAR,125.3,11.76
185,RTT,2017-06-06,2017-06-06,Long,191.85,188.01,-3.8400000000000034,-296.92999999999984,TSL,193.5,0.86
186,RTT,2017-06-06,2017-06-07,Short,187.51,190.0,-2.490000000000009,-299.41999999999985,SAR,186.05,0.78
187,RTT,2021-01-04,2021-01-04,Long,136.85,136.45,-0.4000000000000057,-299.8199999999998,SAR,190.45,39.17
188,RTT,2017-06-07,2017-06-07,Long,190.0,186.52,-3.4799999999999898,-303.29999999999984,SAR,0.0,-100.0
189,RTT,2017-06-07,2017-06-12,Short,186.52,191.7,-5.179999999999978,-308.4799999999998,SAR,185.6,0.49
190,RTT,2017-06-12,2017-06-14,Long,191.7,185.92,-5.780000000000001,-314.25999999999976,SAR,192.55,0.44
191,RTT,2021-01-05,2021-01-06,Short,136.3,141.75,-5.449999999999989,-319.70999999999975,TSL,138.6,-1.69
192,RTT,2017-06-14,2017-07-03,Short,185.92,174.1,11.819999999999993,-307.88999999999976,SAR,166.45,10.47
193,RTT,2017-07-03,2017-07-14,Long,173.42,183.4,9.980000000000018,-297.90999999999974,SAR,189.15,9.07
194,RTT,2017-07-14,2017-08-01,Short,183.4,177.15,6.25,-291.65999999999974,SAR,173.5,5.4
195,RTT,2021-01-07,2021-01-15,Short,142.5,145.84,-3.3400000000000034,-294.9999999999998,SAR,140.3,1.54
196,RTT,2017-08-01,2017-08-03,Long,177.15,170.06,-7.090000000000003,-302.0899999999998,TSL,178.1,0.54
197,RTT,2017-08-04,2017-08-10,Long,173.5,173.5,0.0,-302.0899999999998,BEP,184.0,6.05
198,RTT,2021-01-15,2021-01-18,Long,145.84,145.0,-0.8400000000000034,-302.92999999999984,SAR,145.5,-0.23
199,RTT,2017-08-10,2017-08-17,Short,170.48,168.52,1.9599999999999795,-300.96999999999986,SAR,154.7,9.26
200,RTT,2017-08-17,2017-08-21,Long,168.52,162.51,-6.010000000000019,-306.9799999999999,SAR,172.65,2.45
201,RTT,2021-01-18,2021-01-19,Short,145.0,146.85,-1.8499999999999943,-308.8299999999999,SAR,140.7,2.97
202,RTT,2017-08-21,2017-08-21,Short,162.51,167.0,-4.490000000000009,-313.31999999999994,SAR,inf,-inf
203,RTT,2017-08-22,2017-08-22,Long,163.3,162.51,-0.7900000000000205,-314.10999999999996,SAR,163.75,0.28
204,RTT,2017-08-22,2017-08-23,Short,162.51,154.0,8.509999999999991,-305.59999999999997,SAR,152.2,6.34
